Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
GC_SmokeTest,Chrome 74.0.3729.169,,,2019-06-20 18:34:04,2019-06-20 19:01:57,27m - 53.238s,FAILED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_Custodial,Chrome 74.0.3729.169,,,2019-06-20 18:34:04,2019-06-20 18:36:45,2m - 40.572s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:34:04,2019-06-20 18:34:09,4.537s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GreenCleaning),Chrome 74.0.3729.169,,,2019-06-20 18:34:09,2019-06-20 18:36:44,2m - 34.776s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:36:44,2019-06-20 18:36:45,0.938s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_VerifyUploadedFiles_Custodial,Chrome 74.0.3729.169,,,2019-06-20 18:36:45,2019-06-20 18:37:19,34.336s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:36:45,2019-06-20 18:36:49,3.661s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_VerifyUploadedFiles_Custodial),Chrome 74.0.3729.169,,,2019-06-20 18:36:49,2019-06-20 18:37:18,29.499s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:37:18,2019-06-20 18:37:19,0.750s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_DownloadFiles_Custodial,Chrome 74.0.3729.169,,,2019-06-20 18:37:19,2019-06-20 18:40:09,2m - 49.424s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:37:19,2019-06-20 18:37:22,2.462s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_DownloadFiles_Custodial),Chrome 74.0.3729.169,,,2019-06-20 18:37:22,2019-06-20 18:40:08,2m - 46.032s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:40:08,2019-06-20 18:40:09,0.783s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_DeleteUploadedFiles_Custodial,Chrome 74.0.3729.169,,,2019-06-20 18:40:09,2019-06-20 18:41:01,52.595s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:40:09,2019-06-20 18:40:11,2.636s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_DeleteUploadedFiles_Custodial),Chrome 74.0.3729.169,,,2019-06-20 18:40:12,2019-06-20 18:41:01,49.008s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:41:01,2019-06-20 18:41:01,0.735s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_EntrywaySystems,Chrome 74.0.3729.169,,,2019-06-20 18:41:01,2019-06-20 18:42:47,1m - 45.668s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:41:01,2019-06-20 18:41:04,2.735s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_EntrywaySystems),Chrome 74.0.3729.169,,,2019-06-20 18:41:04,2019-06-20 18:42:46,1m - 41.958s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:42:46,2019-06-20 18:42:47,0.741s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_VerifyUploadedFiles_EntrywaySys,Chrome 74.0.3729.169,,,2019-06-20 18:42:47,2019-06-20 18:43:22,34.820s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:42:47,2019-06-20 18:42:50,2.627s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_VerifyUploadedFiles_EntrywaySys),Chrome 74.0.3729.169,,,2019-06-20 18:42:50,2019-06-20 18:43:21,31.080s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:43:21,2019-06-20 18:43:22,0.819s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_DownloadFiles_EntrywaySys,Chrome 74.0.3729.169,,,2019-06-20 18:43:22,2019-06-20 18:44:49,1m - 26.795s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:43:22,2019-06-20 18:43:25,2.718s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_DownloadFiles_EntrywaySys),Chrome 74.0.3729.169,,,2019-06-20 18:43:25,2019-06-20 18:44:48,1m - 23.110s,PASSED
Start listener action : sampleAfterTestCase,Chrome 74.0.3729.169,,,2019-06-20 18:44:48,2019-06-20 18:44:49,0.754s,PASSED
,,,,,,,
