Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:19:51,2019-06-21 17:19:53,2.200s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_VerifyUploadedFiles_PoweredCleaning),Chrome 75.0.3770.100,,,2019-06-21 17:19:53,2019-06-21 17:20:19,26.261s,PASSED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:20:19,2019-06-21 17:20:20,0.696s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_DownloadFiles_PoweredCleaning,Chrome 75.0.3770.100,,,2019-06-21 17:20:20,2019-06-21 17:21:57,1m - 37.331s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:20:20,2019-06-21 17:20:22,2.160s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_DownloadFiles_PoweredCleaning),Chrome 75.0.3770.100,,,2019-06-21 17:20:22,2019-06-21 17:21:57,1m - 34.314s,PASSED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:21:57,2019-06-21 17:21:57,0.696s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_DeleteUploadedFiles_PoweredCleaning,Chrome 75.0.3770.100,,,2019-06-21 17:21:57,2019-06-21 17:22:38,40.768s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:21:57,2019-06-21 17:21:59,2.164s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_DeleteUploadedFiles_PoweredCleaning),Chrome 75.0.3770.100,,,2019-06-21 17:22:00,2019-06-21 17:22:37,37.759s,PASSED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:22:37,2019-06-21 17:22:38,0.682s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_CleaningProducts,Chrome 75.0.3770.100,,,2019-06-21 17:22:38,2019-06-21 17:24:42,2m - 3.953s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:22:38,2019-06-21 17:22:40,2.311s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_CleaningProducts),Chrome 75.0.3770.100,,,2019-06-21 17:22:40,2019-06-21 17:24:41,2m - 0.762s,PASSED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:24:41,2019-06-21 17:24:42,0.741s,PASSED
,,,,,,,
Test Cases/GreenCleaning/TC_GC_VerifyUploadedFiles_CleaningProducts,Chrome 75.0.3770.100,,,2019-06-21 17:24:42,2019-06-21 17:25:29,46.968s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:24:42,2019-06-21 17:24:44,2.434s,PASSED
runWithCucumberRunner(greenCleaningForm.Runner_GC_VerifyUploadedFiles_CleaningProducts),Chrome 75.0.3770.100,,,2019-06-21 17:24:45,2019-06-21 17:25:28,43.484s,PASSED
Start listener action : sampleAfterTestCase,Chrome 75.0.3770.100,,,2019-06-21 17:25:28,2019-06-21 17:25:29,0.866s,PASSED
